0	71
120	69
240	61
240	55
360	45
360	71
480	55
480	76
600	64
600	69
720	55
720	61
840	45
840	70
960	55
960	76
1080	64
1080	69
1200	55
1200	61
1320	45
1320	71
1440	55
1440	76
1560	64
1560	69
1680	55
1680	61
1800	45
1800	70
1920	55
1920	76
2040	64
2040	69
2160	57
2160	61
2280	45
2280	71
2400	55
2400	76
2520	64
2520	69
2640	55
2640	61
2760	57
2760	66
2880	38
2880	62
3000	54
3000	57
3120	55
3120	58
3240	43
3240	59
3360	45
3360	61
3360	66
3480	55
3480	64
3600	54
3600	62
3720	47
3720	74
3840	62
3840	66
3960	54
3960	69
4080	52
4080	68
4080	73
4200	62
4200	71
4320	61
4320	64
4440	57
4440	69
4560	62
4560	65
4680	50
4680	66
4800	52
4800	68
4800	73
4920	62
4920	71
5040	61
5040	69
5160	60
5160	76
5280	54
5280	64
5400	45
5400	69
5520	47
5520	63
5520	72
5640	57
5640	71
5760	55
5760	59
5880	40
5880	64
6000	45
6000	60
6120	57
6120	64
6240	47
6240	63
6240	67
6360	57
6360	66
6480	55
6480	64
6600	52
6600	76
6720	64
6720	67
6840	55
6840	71
6960	54
6960	70
6960	74
7080	64
7080	73
7200	62
7200	71
7320	47
7320	66
7440	52
7440	67
7560	64
7560	71
7680	54
7680	70
7680	74
7800	64
7800	73
7920	62
7920	71
8040	53
8040	83
8160	59
8160	80
8280	68
8280	74
8400	61
8400	73
8520	62
8520	71
8640	61
8640	70
8760	54
8760	78
8880	62
8880	71
9000	50
9000	80
9120	61
9120	65
9240	49
9240	82
9360	42
9360	70
9480	61
9480	78
9600	62
9600	71
9720	47
9720	80
9840	61
9840	65
9960	49
9960	82
10080	42
10080	70
10200	61
10200	78
10320	62
10320	71
10440	47
10440	80
10560	61
10560	65
10680	49
10680	82
10800	42
10800	70
10920	61
10920	78
11040	62
11040	71
11160	47
11160	80
11280	61
11280	65
11400	49
11400	81
11520	42
11520	78
11640	57
11640	66
11760	61
11760	55
11880	45
11880	71
12000	55
12000	76
12120	64
12120	69
12240	55
12240	61
12360	45
12360	70
12480	55
12480	76
12600	64
12600	69
12720	55
12720	61
12840	45
12840	71
12960	55
12960	76
13080	64
13080	69
13200	55
13200	61
13320	45
13320	70
13440	55
13440	76
13560	64
13560	69
13680	57
13680	55
13680	61
13800	45
13800	71
13920	55
13920	76
14040	64
14040	69
14160	55
14160	61
14280	57
14280	66
14400	38
14400	62
14520	54
14520	57
14640	55
14640	58
14760	43
14760	59
14880	45
14880	61
14880	67
15000	57
15000	66
15120	54
15120	62
15240	47
15240	74
15360	62
15360	66
15480	53
15480	69
15600	52
15600	68
15600	72
15720	62
15720	71
15840	60
15840	64
15960	57
15960	69
16080	62
16080	65
16200	50
16200	69
16320	52
16320	68
16320	72
16440	62
16440	71
16560	61
16560	69
16680	60
16680	76
16800	54
16800	64
16920	45
16920	69
17040	47
17040	63
17040	72
17160	57
17160	71
17280	55
17280	59
17400	40
17400	64
17520	45
17520	60
17640	57
17640	64
17760	47
17760	63
17760	67
17880	57
17880	66
18000	55
18000	64
18120	52
18120	76
18240	64
18240	67
18360	55
18360	71
18480	54
18480	70
18480	74
18600	64
18600	73
18720	62
18720	71
18840	47
18840	66
18960	52
18960	67
19080	64
19080	71
19200	54
19200	70
19200	74
19320	64
19320	73
19440	62
19440	71
19560	53
19560	83
19680	59
19680	80
19800	68
19800	74
19920	61
19920	73
20040	62
20040	71
20160	54
20160	69
20280	62
20280	74
20400	58
20400	67
20520	43
20520	76
20640	57
20640	61
20760	45
20760	78
20880	38
20880	66
21000	57
21000	74
21120	58
21120	67
21240	43
21240	76
21360	57
21360	61
21480	45
21480	78
21600	38
21600	66
21720	57
21720	74
21840	58
21840	67
21960	43
21960	76
22080	57
22080	61
22200	45
22200	78
22320	38
22320	66
22440	57
22440	74
22560	58
22560	67
22680	43
22680	76
22800	57
22800	61
22920	45
22920	78
23040	38
23040	66
23160	45
23160	74
23280	62
23280	57
23400	45
23400	70
23520	38
23520	76
23640	45
23640	69
23760	62
23760	57
23880	45
23880	67
24000	38
24000	74
24120	45
24120	66
24240	57
24240	62
24360	45
24360	70
24480	38
24480	74
24600	45
24600	69
24720	57
24720	62
24840	45
24840	67
24960	38
24960	74
25080	45
25080	66
25200	57
25200	62
25320	45
25320	70
25440	38
25440	74
25560	45
25560	69
25680	57
25680	62
25800	45
25800	74
25920	38
25920	90
26490	45
26520	52
26550	61
26580	67
26610	76
26640	81
27300	38
27360	50
27360	57
27360	62
27360	66
27360	74
27360	78
