960	64
1440	40
1440	73
1800	74
1920	52
1920	62
1920	68
1920	64
1920	71
2400	62
2400	68
2400	52
2400	71
2400	64
2880	62
2880	68
2880	52
2880	71
2880	64
3840	74
3840	78
4320	45
4320	72
4320	75
4680	73
4680	76
4800	57
4800	64
4800	81
5280	57
5280	73
5280	64
5280	81
5760	57
5760	73
5760	64
5760	81
6720	64
6720	73
7200	40
7200	61
7200	70
7560	62
7560	71
7680	52
7680	59
7680	66
7680	74
8160	52
8160	59
8160	66
8160	74
8640	52
8640	59
8640	66
8640	74
9600	62
9600	68
10080	33
10080	62
10080	68
10440	61
10440	69
10560	57
10560	52
10560	73
10560	64
11040	61
11040	73
11040	57
11040	52
11040	64
11520	61
11520	57
11520	52
11520	73
11520	64
12480	64
12960	40
12960	68
12960	73
13320	74
13440	52
13440	64
13440	68
13440	62
13440	71
13920	52
13920	64
13920	62
13920	68
13920	71
14400	52
14400	62
14400	68
14400	64
14400	71
15360	74
15360	78
15840	45
15840	72
15840	75
16200	73
16200	76
16320	64
16320	57
16320	69
16320	81
16320	85
16800	57
16800	64
16800	69
16800	81
16800	85
17280	64
17280	61
17280	54
17280	66
17280	73
17280	82
17280	76
17280	70
17280	85
18240	70
18240	73
18720	35
18720	70
18720	73
19080	71
19080	74
19200	54
19200	78
19200	62
19680	59
19680	54
19680	69
19680	62
19680	78
20160	59
20160	52
20160	62
20160	68
20160	78
21120	62
21120	68
21600	33
21600	62
21600	71
21960	61
21960	69
22080	69
22200	73
22200	52
22200	57
22200	81
22200	64
22560	57
22560	73
22560	64
22560	81
23040	57
23040	73
23040	64
23040	81
